qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.004006385803222656,0.005983829498291016,0.006949424743652344,0.006016731262207031,0.0059833526611328125,0.006981372833251953,0.0029921531677246094
0.003989219665527344,0.005952596664428711,0.006013154983520508,0.0059854984283447266,0.006973981857299805,0.005990028381347656,0.004988908767700195
0.005982398986816406,0.004986763000488281,0.004985332489013672,0.0069789886474609375,0.005984306335449219,0.005985260009765625,0.0030241012573242188
0.003989458084106445,0.006981372833251953,0.00598454475402832,0.0049877166748046875,0.005982637405395508,0.006985187530517578,0.002989530563354492
0.00399017333984375,0.0069806575775146484,0.005984067916870117,0.005984067916870117,0.006981372833251953,0.005983829498291016,0.0019941329956054688
0.003988981246948242,0.005983829498291016,0.0069811344146728516,0.005985260009765625,0.005983591079711914,0.006982088088989258,0.0029909610748291016
0.003991603851318359,0.005986213684082031,0.006977558135986328,0.0059814453125,0.006978273391723633,0.006987333297729492,0.0019910335540771484
0.004991769790649414,0.006978511810302734,0.005984783172607422,0.005952119827270508,0.0060155391693115234,0.00698089599609375,0.002992391586303711
0.003988981246948242,0.005984783172607422,0.005980968475341797,0.005987644195556641,0.005983114242553711,0.0069811344146728516,0.0029916763305664062
0.003989696502685547,0.006981611251831055,0.005984067916870117,0.005986690521240234,0.00694727897644043,0.006010532379150391,0.002021312713623047
0.0049953460693359375,0.005977630615234375,0.005986928939819336,0.005979061126708984,0.006009817123413086,0.005984783172607422,0.0029921531677246094
0.0049860477447509766,0.0049877166748046875,0.005983114242553711,0.005979061126708984,0.005979299545288086,0.006984710693359375,0.002961397171020508
0.005019187927246094,0.004988670349121094,0.005984067916870117,0.006985902786254883,0.005979299545288086,0.006981611251831055,0.0029959678649902344
0.003985404968261719,0.0069811344146728516,0.004986763000488281,0.005978822708129883,0.006983757019042969,0.006976127624511719,0.002997875213623047
0.00398564338684082,0.004981517791748047,0.0069887638092041016,0.004984378814697266,0.005979776382446289,0.006978034973144531,0.002994537353515625
0.003989696502685547,0.005986452102661133,0.005980968475341797,0.006981849670410156,0.006982326507568359,0.0059833526611328125,0.002962827682495117
0.004986763000488281,0.0069811344146728516,0.0069811344146728516,0.006981372833251953,0.00797891616821289,0.007977962493896484,0.0029931068420410156
0.003989219665527344,0.005984067916870117,0.005984067916870117,0.0060160160064697266,0.006981372833251953,0.005987882614135742,0.0029883384704589844
0.003988742828369141,0.006985664367675781,0.004986763000488281,0.0069811344146728516,0.004991292953491211,0.005983829498291016,0.0029969215393066406
0.003984212875366211,0.005954265594482422,0.007010459899902344,0.005984306335449219,0.005979776382446289,0.005979299545288086,0.002999544143676758
0.004983663558959961,0.005982160568237305,0.005986213684082031,0.006988525390625,0.0059812068939208984,0.006971836090087891,0.002999544143676758
0.0049855709075927734,0.00498509407043457,0.0059871673583984375,0.007978439331054688,0.005980730056762695,0.006981611251831055,0.002992391586303711
0.0039899349212646484,0.00697779655456543,0.005988121032714844,0.004986763000488281,0.00698089599609375,0.0059850215911865234,0.0029914379119873047
0.003986358642578125,0.005988121032714844,0.0059871673583984375,0.0059506893157958984,0.0059773921966552734,0.0069866180419921875,0.0029609203338623047
0.00402069091796875,0.005984067916870117,0.005953073501586914,0.00601506233215332,0.0059816837310791016,0.00697636604309082,0.001994609832763672
0.003989696502685547,0.006982564926147461,0.005982637405395508,0.004986763000488281,0.005951642990112305,0.006017923355102539,0.0019943714141845703
0.0049860477447509766,0.005985260009765625,0.0049860477447509766,0.005984306335449219,0.005980253219604492,0.0059850215911865234,0.001993894577026367
0.004987001419067383,0.0059854984283447266,0.0059511661529541016,0.00601506233215332,0.005984783172607422,0.006981372833251953,0.0019941329956054688
0.003989458084106445,0.00598454475402832,0.0059833526611328125,0.005951642990112305,0.009002685546875,0.0069811344146728516,0.0029985904693603516
0.004954338073730469,0.005984067916870117,0.00601649284362793,0.005980491638183594,0.005983591079711914,0.005986452102661133,0.001991748809814453
0.003992319107055664,0.00498652458190918,0.0069811344146728516,0.004987001419067383,0.005983829498291016,0.006985664367675781,0.001994609832763672
0.003989219665527344,0.0059814453125,0.006984710693359375,0.0059854984283447266,0.005980968475341797,0.005979299545288086,0.0019922256469726562
0.003981351852416992,0.0049855709075927734,0.00598454475402832,0.0069811344146728516,0.0059850215911865234,0.006974935531616211,0.003000020980834961
0.003981590270996094,0.0059893131256103516,0.006980419158935547,0.005984783172607422,0.005983829498291016,0.0069811344146728516,0.0029916763305664062
0.00398707389831543,0.0069844722747802734,0.0049822330474853516,0.005982398986816406,0.0069811344146728516,0.006955623626708984,0.0030279159545898438
0.004979610443115234,0.005987405776977539,0.0059833526611328125,0.005984306335449219,0.0049915313720703125,0.007954835891723633,0.002017974853515625
0.002992391586303711,0.004986763000488281,0.006985902786254883,0.005979299545288086,0.005984306335449219,0.006982088088989258,0.00299072265625
0.003992557525634766,0.005984067916870117,0.005984067916870117,0.005980253219604492,0.005989789962768555,0.0069811344146728516,0.0029926300048828125
0.0049860477447509766,0.005984783172607422,0.0059833526611328125,0.006981372833251953,0.005984306335449219,0.006981372833251953,0.0029611587524414062
0.00401616096496582,0.00698542594909668,0.0059833526611328125,0.005983829498291016,0.007979154586791992,0.005983591079711914,0.002992391586303711
0.00495457649230957,0.006016731262207031,0.005949497222900391,0.0060155391693115234,0.005984306335449219,0.00698089599609375,0.0029609203338623047
0.004024028778076172,0.005980730056762695,0.005952358245849609,0.005980968475341797,0.0059871673583984375,0.005985260009765625,0.0029840469360351562
0.003993988037109375,0.0059854984283447266,0.005979776382446289,0.005986452102661133,0.0069789886474609375,0.005984067916870117,0.003972530364990234
0.004971504211425781,0.006981372833251953,0.006981611251831055,0.00698089599609375,0.0060122013092041016,0.00795125961303711,0.0029921531677246094
0.0039882659912109375,0.005984306335449219,0.005983829498291016,0.006982088088989258,0.006982088088989258,0.006009817123413086,0.0029926300048828125
0.003988981246948242,0.005984067916870117,0.00598454475402832,0.005984067916870117,0.0059833526611328125,0.006987333297729492,0.0029909610748291016
0.0039920806884765625,0.0059816837310791016,0.0059909820556640625,0.006981849670410156,0.0059814453125,0.006981611251831055,0.001995086669921875
0.003994941711425781,0.006978750228881836,0.004984378814697266,0.005951881408691406,0.006017208099365234,0.005980968475341797,0.002994537353515625
0.004984378814697266,0.005986213684082031,0.005985736846923828,0.006014823913574219,0.00598454475402832,0.0059816837310791016,0.0019898414611816406
0.003994464874267578,0.004990100860595703,0.00599217414855957,0.004981517791748047,0.0059871673583984375,0.005986213684082031,0.0019893646240234375
0.00499272346496582,0.005982875823974609,0.004991769790649414,0.00598907470703125,0.005983829498291016,0.006981372833251953,0.002965688705444336
0.0050127506256103516,0.005984067916870117,0.005979061126708984,0.0059888362884521484,0.006981372833251953,0.006981611251831055,0.0019922256469726562
0.0039865970611572266,0.005988597869873047,0.006003141403198242,0.0059511661529541016,0.007014274597167969,0.005982398986816406,0.0029897689819335938
0.004985332489013672,0.0069811344146728516,0.004959583282470703,0.006981372833251953,0.005984783172607422,0.006989002227783203,0.0029892921447753906
0.0029914379119873047,0.005979061126708984,0.006987810134887695,0.004980564117431641,0.005977153778076172,0.006981372833251953,0.0020003318786621094
0.0039937496185302734,0.005979776382446289,0.0059833526611328125,0.005986213684082031,0.0059812068939208984,0.006985902786254883,0.001990795135498047
0.003984212875366211,0.005982637405395508,0.004991769790649414,0.005976438522338867,0.00598454475402832,0.00598907470703125,0.002991199493408203
0.005951881408691406,0.006014108657836914,0.005954742431640625,0.00601649284362793,0.006976127624511719,0.006983518600463867,0.0019969940185546875
0.0039904117584228516,0.005952119827270508,0.006014347076416016,0.00598454475402832,0.006979703903198242,0.005986213684082031,0.002991914749145508
0.003991842269897461,0.006978750228881836,0.005978822708129883,0.005957841873168945,0.0060155391693115234,0.0069751739501953125,0.002966165542602539
0.004021406173706055,0.0059816837310791016,0.005967855453491211,0.0060002803802490234,0.005986452102661133,0.005984306335449219,0.002992391586303711
0.00399017333984375,0.005952596664428711,0.005017518997192383,0.004994630813598633,0.006978750228881836,0.006982326507568359,0.0029904842376708984
0.003989458084106445,0.006982564926147461,0.005983114242553711,0.006949186325073242,0.006010770797729492,0.006991386413574219,0.002987384796142578
0.004981040954589844,0.005959272384643555,0.00601506233215332,0.005986928939819336,0.005984783172607422,0.006972312927246094,0.0030002593994140625
0.0039861202239990234,0.006981611251831055,0.005983114242553711,0.005986452102661133,0.005981922149658203,0.006981611251831055,0.002991914749145508
0.003957509994506836,0.007010698318481445,0.005986452102661133,0.00697636604309082,0.004987001419067383,0.005952358245849609,0.003025531768798828
0.003987789154052734,0.005979776382446289,0.005983114242553711,0.00698089599609375,0.007951736450195312,0.0060155391693115234,0.0029866695404052734
0.003995180130004883,0.004981517791748047,0.004988908767700195,0.0069811344146728516,0.0059850215911865234,0.006980180740356445,0.001994609832763672
0.003957509994506836,0.004986286163330078,0.005984783172607422,0.004990100860595703,0.005983829498291016,0.006948947906494141,0.003026247024536133
0.003987789154052734,0.006984233856201172,0.005975961685180664,0.004986763000488281,0.0059814453125,0.0069844722747802734,0.0019948482513427734
0.004953145980834961,0.012004375457763672,0.006945610046386719,0.009974241256713867,0.010969877243041992,0.00997304916381836,0.0029935836791992188
0.005983114242553711,0.007978439331054688,0.007978677749633789,0.0069811344146728516,0.008976221084594727,0.009973526000976562,0.003989458084106445
0.004986286163330078,0.008009195327758789,0.005984306335449219,0.007981538772583008,0.0059812068939208984,0.006981849670410156,0.0029921531677246094
0.0049860477447509766,0.004987001419067383,0.005991220474243164,0.005983114242553711,0.006986379623413086,0.006976604461669922,0.0019979476928710938
0.003986835479736328,0.00698089599609375,0.005988597869873047,0.006976604461669922,0.005984783172607422,0.005983829498291016,0.0029952526092529297
0.004983663558959961,0.0059814453125,0.005986690521240234,0.005978107452392578,0.005989551544189453,0.006982088088989258,0.002991199493408203
0.003987312316894531,0.004985809326171875,0.005984306335449219,0.005983829498291016,0.005984306335449219,0.00597834587097168,0.0019948482513427734
0.0039844512939453125,0.005957841873168945,0.006015300750732422,0.005978822708129883,0.005984306335449219,0.005984067916870117,0.0029942989349365234
0.003992795944213867,0.005979776382446289,0.005985260009765625,0.006948232650756836,0.007014036178588867,0.006978511810302734,0.0029897689819335938
0.0049593448638916016,0.0060117244720458984,0.007950544357299805,0.006982088088989258,0.007982730865478516,0.00697636604309082,0.003989458084106445
0.005985260009765625,0.007977485656738281,0.01000070571899414,0.007951736450195312,0.006981849670410156,0.006981372833251953,0.002991199493408203
0.004987001419067383,0.0069887638092041016,0.0060040950775146484,0.006986379623413086,0.005983591079711914,0.006981611251831055,0.002986907958984375
0.003989219665527344,0.00598454475402832,0.00698089599609375,0.006981849670410156,0.005979299545288086,0.006986856460571289,0.0029914379119873047
0.003988504409790039,0.005987644195556641,0.005980014801025391,0.005951642990112305,0.006012916564941406,0.005987882614135742,0.00299072265625
0.0049877166748046875,0.0059833526611328125,0.0059833526611328125,0.0059816837310791016,0.004991054534912109,0.006983518600463867,0.0029878616333007812
0.004992485046386719,0.004982709884643555,0.0059893131256103516,0.0059812068939208984,0.00595402717590332,0.0059854984283447266,0.002989053726196289
0.003989696502685547,0.0069806575775146484,0.005984783172607422,0.00596308708190918,0.00600743293762207,0.006973981857299805,0.0019991397857666016
0.00498652458190918,0.00598454475402832,0.006975412368774414,0.007979154586791992,0.0059833526611328125,0.00599217414855957,0.0029904842376708984
0.00498199462890625,0.005983591079711914,0.004979372024536133,0.0059812068939208984,0.006983757019042969,0.005986690521240234,0.003954648971557617
0.0040285587310791016,0.00597691535949707,0.00598454475402832,0.006978750228881836,0.005986928939819336,0.006948947906494141,0.003023862838745117
0.00399327278137207,0.005979776382446289,0.006982326507568359,0.0059833526611328125,0.005987405776977539,0.006977558135986328,0.003987789154052734
0.003991603851318359,0.005983591079711914,0.0059778690338134766,0.005985736846923828,0.006953001022338867,0.007001161575317383,0.005991697311401367
0.003991127014160156,0.010969400405883789,0.006011247634887695,0.007950544357299805,0.008975505828857422,0.007977962493896484,0.0030126571655273438
0.004974842071533203,0.006979703903198242,0.007971763610839844,0.005984306335449219,0.008975744247436523,0.006953239440917969,0.002991914749145508
0.0050351619720458984,0.005963325500488281,0.005993366241455078,0.005989789962768555,0.007002353668212891,0.006985664367675781,0.0019958019256591797
0.00398707389831543,0.006975650787353516,0.005962371826171875,0.005991935729980469,0.006972551345825195,0.006974697113037109,0.002992868423461914
0.004986286163330078,0.005983591079711914,0.005984306335449219,0.005984306335449219,0.007013082504272461,0.005983829498291016,0.0019948482513427734
0.003983259201049805,0.006982564926147461,0.005988597869873047,0.0059795379638671875,0.006954193115234375,0.0060160160064697266,0.0029916763305664062
0.003989458084106445,0.005984306335449219,0.00498652458190918,0.005984306335449219,0.006981372833251953,0.005983591079711914,0.001967906951904297
0.003989458084106445,0.0059812068939208984,0.0059850215911865234,0.005013227462768555,0.005988359451293945,0.0069828033447265625,0.0019922256469726562
0.004984140396118164,0.006981611251831055,0.0059833526611328125,0.005986928939819336,0.0059812068939208984,0.005984783172607422,0.0029916763305664062
0.003957509994506836,0.004984140396118164,0.004951000213623047,0.006014585494995117,0.0059795379638671875,0.006986141204833984,0.0029876232147216797
0.003991127014160156,0.004986763000488281,0.0059528350830078125,0.006010293960571289,0.005989551544189453,0.007946014404296875,0.002031564712524414
0.002992391586303711,0.005984306335449219,0.005983114242553711,0.005984067916870117,0.0059816837310791016,0.006984710693359375,0.0029952526092529297
0.00498509407043457,0.0059812068939208984,0.005984306335449219,0.005984067916870117,0.005984306335449219,0.00698089599609375,0.003956794738769531
0.004021883010864258,0.005953550338745117,0.006976604461669922,0.005977630615234375,0.005986928939819336,0.005986213684082031,0.002991914749145508
0.004956245422363281,0.007014751434326172,0.004984140396118164,0.005978822708129883,0.006010293960571289,0.0069806575775146484,0.0029926300048828125
0.003989458084106445,0.005983829498291016,0.0049877166748046875,0.006979942321777344,0.0059854984283447266,0.00798344612121582,0.001993894577026367
0.00499415397644043,0.005976200103759766,0.005984306335449219,0.005984067916870117,0.005978107452392578,0.006987333297729492,0.0029921531677246094
0.003993988037109375,0.005980014801025391,0.005983591079711914,0.005979299545288086,0.0059833526611328125,0.006985902786254883,0.0029938220977783203
0.0049855709075927734,0.005983829498291016,0.00598454475402832,0.005986213684082031,0.005976200103759766,0.006955146789550781,0.0019969940185546875
0.0039861202239990234,0.005978584289550781,0.0069811344146728516,0.005989551544189453,0.0059854984283447266,0.006979942321777344,0.002992391586303711
0.003989458084106445,0.0069811344146728516,0.004954338073730469,0.006017446517944336,0.005979299545288086,0.006985187530517578,0.0029914379119873047
0.0049703121185302734,0.006001472473144531,0.005984067916870117,0.005987882614135742,0.004993438720703125,0.006980180740356445,0.0029921531677246094
0.003989219665527344,0.00498652458190918,0.005984067916870117,0.005984067916870117,0.006978034973144531,0.005983591079711914,0.001995086669921875
0.003988027572631836,0.006983757019042969,0.00598597526550293,0.005968570709228516,0.005995273590087891,0.005990028381347656,0.0029888153076171875
0.004985809326171875,0.005984306335449219,0.006948947906494141,0.006017208099365234,0.005984067916870117,0.006980180740356445,0.0019969940185546875
0.003990650177001953,0.0059850215911865234,0.005979299545288086,0.005984306335449219,0.006982088088989258,0.005985736846923828,0.002990245819091797
0.004988670349121094,0.004984855651855469,0.0059850215911865234,0.005951642990112305,0.0060155391693115234,0.007952213287353516,0.0030188560485839844
0.0039920806884765625,0.00598597526550293,0.00697636604309082,0.0059816837310791016,0.0059816837310791016,0.006988525390625,0.002986907958984375
0.003992319107055664,0.006985664367675781,0.0059795379638671875,0.0069789886474609375,0.005982637405395508,0.0069806575775146484,0.002996683120727539
0.004988908767700195,0.0059814453125,0.005985260009765625,0.005978107452392578,0.005991697311401367,0.0069468021392822266,0.0030243396759033203
0.00399327278137207,0.006944417953491211,0.007978439331054688,0.006981611251831055,0.006981372833251953,0.00700688362121582,0.0029668807983398438
0.005014181137084961,0.010944604873657227,0.00797891616821289,0.010968446731567383,0.009975194931030273,0.008970022201538086,0.003989219665527344
0.00498652458190918,0.008976459503173828,0.008975982666015625,0.007978200912475586,0.008975982666015625,0.008975744247436523,0.0029921531677246094
0.005984067916870117,0.007978677749633789,0.008976221084594727,0.007978439331054688,0.007978677749633789,0.009973287582397461,0.0040204524993896484
0.003965616226196289,0.00600743293762207,0.005979299545288086,0.005978107452392578,0.005989789962768555,0.00698399543762207,0.002956867218017578
0.0040209293365478516,0.005980491638183594,0.005985260009765625,0.00598597526550293,0.005980253219604492,0.006985664367675781,0.001997232437133789
0.004984140396118164,0.005969524383544922,0.005999326705932617,0.0059814453125,0.00598454475402832,0.006953239440917969,0.0030252933502197266
0.003957033157348633,0.00598454475402832,0.006981611251831055,0.005988597869873047,0.005978822708129883,0.0069811344146728516,0.0029981136322021484
0.003989219665527344,0.005983829498291016,0.005983114242553711,0.005984067916870117,0.006976604461669922,0.00698089599609375,0.0019996166229248047
0.003989219665527344,0.0059511661529541016,0.005981922149658203,0.005986452102661133,0.005980968475341797,0.0059850215911865234,0.0019941329956054688
0.004987001419067383,0.005983829498291016,0.004991292953491211,0.0059833526611328125,0.005984306335449219,0.006978511810302734,0.002995014190673828
0.0039865970611572266,0.006979227066040039,0.005991458892822266,0.005985736846923828,0.005980014801025391,0.006978750228881836,0.002994537353515625
0.003957271575927734,0.006017923355102539,0.00498652458190918,0.006981849670410156,0.005981922149658203,0.00698399543762207,0.0029909610748291016
0.003989219665527344,0.005984306335449219,0.005984783172607422,0.006974697113037109,0.00598907470703125,0.006951093673706055,0.0030176639556884766
0.003988981246948242,0.007979154586791992,0.006982088088989258,0.006002187728881836,0.0069501399993896484,0.005975008010864258,0.003960609436035156
0.004987239837646484,0.006014823913574219,0.005980253219604492,0.0059888362884521484,0.0059795379638671875,0.008949756622314453,0.003017425537109375
0.0049970149993896484,0.004990577697753906,0.007947921752929688,0.007997751235961914,0.008976221084594727,0.00997304916381836,0.002991914749145508
0.005983829498291016,0.00997304916381836,0.007979154586791992,0.0069806575775146484,0.009973287582397461,0.009973526000976562,0.003989458084106445
0.005991697311401367,0.008968830108642578,0.007979154586791992,0.007977962493896484,0.009973287582397461,0.008975982666015625,0.003989219665527344
0.0069811344146728516,0.007979869842529297,0.006980180740356445,0.006979942321777344,0.006981372833251953,0.006981611251831055,0.0019943714141845703
0.003989219665527344,0.006010770797729492,0.005984783172607422,0.005984067916870117,0.005982875823974609,0.006981849670410156,0.0029654502868652344
0.0040204524993896484,0.007946252822875977,0.008011102676391602,0.0059773921966552734,0.007979631423950195,0.006981849670410156,0.0029926300048828125
0.003995418548583984,0.006979703903198242,0.005982875823974609,0.006949663162231445,0.006016254425048828,0.00698089599609375,0.002992868423461914
0.003991603851318359,0.005980730056762695,0.006981372833251953,0.0059816837310791016,0.005986452102661133,0.00698399543762207,0.002958059310913086
0.004987239837646484,0.00800466537475586,0.0059931278228759766,0.0069446563720703125,0.006981372833251953,0.00797891616821289,0.003989458084106445
0.00498652458190918,0.00598454475402832,0.005980491638183594,0.0059854984283447266,0.00698089599609375,0.0059833526611328125,0.001994609832763672
0.004016399383544922,0.006955862045288086,0.006014823913574219,0.006949663162231445,0.006010532379150391,0.0059893131256103516,0.0019974708557128906
0.003989219665527344,0.005981922149658203,0.004987478256225586,0.005984783172607422,0.005983591079711914,0.0059850215911865234,0.0019958019256591797
0.003986358642578125,0.005985736846923828,0.005980014801025391,0.005956172943115234,0.013990640640258789,0.006983757019042969,0.0029931068420410156
0.003990888595581055,0.0059854984283447266,0.0059833526611328125,0.0059833526611328125,0.006981372833251953,0.006981849670410156,0.001993894577026367
0.003984689712524414,0.005984306335449219,0.005983829498291016,0.005983829498291016,0.005984067916870117,0.005984067916870117,0.002992868423461914
0.006947994232177734,0.011007547378540039,0.008941650390625,0.005969524383544922,0.009973526000976562,0.0069811344146728516,0.0029921531677246094
0.00498652458190918,0.006981611251831055,0.0069811344146728516,0.00797891616821289,0.007978200912475586,0.006982088088989258,0.002991914749145508
0.0050144195556640625,0.005980014801025391,0.005986928939819336,0.005980730056762695,0.005954742431640625,0.006986856460571289,0.0029916763305664062
0.003991842269897461,0.005980968475341797,0.0059850215911865234,0.005979061126708984,0.005957126617431641,0.0059833526611328125,0.002992391586303711
0.0039937496185302734,0.006977558135986328,0.004985809326171875,0.005986452102661133,0.005981922149658203,0.0069811344146728516,0.0029921531677246094
0.0049860477447509766,0.005979061126708984,0.00598907470703125,0.0069773197174072266,0.005987882614135742,0.006981372833251953,0.0029604434967041016
0.004021167755126953,0.006949901580810547,0.005018949508666992,0.004987478256225586,0.006984710693359375,0.005979776382446289,0.002986431121826172
0.0039942264556884766,0.006982564926147461,0.0049877166748046875,0.006974458694458008,0.0059888362884521484,0.0059814453125,0.0029935836791992188
0.0049877166748046875,0.005984067916870117,0.0069484710693359375,0.006016731262207031,0.0069806575775146484,0.005984783172607422,0.0019986629486083984
0.003989458084106445,0.005962848663330078,0.006008148193359375,0.006975650787353516,0.006987571716308594,0.005980491638183594,0.0029938220977783203
0.00495600700378418,0.005021572113037109,0.005984306335449219,0.005951642990112305,0.005985260009765625,0.00697779655456543,0.002989530563354492
0.00399470329284668,0.00598597526550293,0.005984306335449219,0.0059833526611328125,0.006981372833251953,0.006979227066040039,0.0029935836791992188
0.003989458084106445,0.0059871673583984375,0.005975961685180664,0.0059888362884521484,0.0059814453125,0.005986452102661133,0.003957271575927734
0.005983591079711914,0.005984306335449219,0.009973526000976562,0.005013704299926758,0.004991292953491211,0.005984067916870117,0.0029916763305664062
